timestamp,type,count
1621564264,FN,98
1621564264,TN,3252
1621564265,FP,204
1621564265,TP,29
1621564265,FN,102
1621564265,TN,3255
1621564266,FP,224
1621564266,TP,35
1621564266,FN,106
1621564266,TN,3266
1621564267,FP,222
1621564267,TP,38
1621564267,FN,107
1621564267,TN,3350
1621564268,FP,200
1621564268,TP,32
1621564268,FN,92
1621564268,TN,3247
1621564269,FP,212
1621564269,TP,35
1621564269,FN,114
1621564269,TN,3251
1621564270,TN,3259
1621564270,TP,43
1621564270,FP,241
1621564270,FN,104
1621564271,TN,3390
1621564271,FP,247
1621564271,TP,34
1621564271,FN,113
1621564272,TN,3281
1621564272,FP,211
1621564272,TP,46
1621564272,FN,105
1621564273,TN,3258
1621564273,TP,25
1621564273,FP,210
1621564273,FN,97
1621564274,TN,3268
1621564274,TP,47
1621564274,FP,228
1621564274,FN,96
1621564275,TN,3243
1621564275,FP,213
1621564275,TP,37
1621564275,FN,105
1621564276,TN,3192
1621564276,FP,229
1621564276,TP,33
1621564276,FN,96
1621564277,TN,3320
1621564277,TP,41
1621564277,FP,235
1621564277,FN,109
1621564278,TN,3259
1621564278,FP,200
1621564278,TP,45
1621564278,FN,110
1621564279,TN,3249
1621564279,TP,40
1621564279,FP,224
1621564279,FN,99
1621564280,TN,3236
1621564280,FP,241
1621564280,TP,38
1621564280,FN,91
1621564281,TN,3289
1621564281,FP,227
1621564281,TP,27
1621564281,FN,96
1621564282,TN,3346
1621564282,FP,217
1621564282,TP,37
1621564282,FN,95
1621564283,TN,3263
1621564283,FP,215
1621564283,TP,32
1621564283,FN,99
1621564284,TN,3079
1621564284,FP,238
1621564284,TP,34
1621564284,FN,104
1621564285,TN,3297
1621564285,FP,192
1621564285,TP,38
1621564285,FN,85
1621564286,TN,3176
1621564286,FP,232
1621564286,TP,31
1621564286,FN,107
1621564287,TN,3240
1621564287,FP,215
1621564287,TP,36
1621564287,FN,101
1621564288,TN,3157
1621564288,FP,222
1621564288,TP,45
1621564288,FN,99
1621564289,TN,3245
1621564289,FP,206
1621564289,TP,43
1621564289,FN,97
1621564290,TN,3286
1621564290,FP,254
1621564290,TP,34
1621564290,FN,115
1621564291,TN,3244
1621564291,FP,222
1621564291,TP,38
1621564291,FN,96
1621564292,TN,3198
1621564292,FP,224
1621564292,TP,43
1621564292,FN,104
1621564293,FN,117
1621564293,TN,3158
1621564293,FP,212
1621564293,TP,49
1621564294,FN,90
1621564294,TN,3167
1621564294,FP,201
1621564294,TP,28
1621564295,FN,105
1621564295,TN,3301
1621564295,FP,215
1621564295,TP,40
1621564296,FN,106
1621564296,TN,3176
1621564296,FP,204
1621564296,TP,48
1621564297,FN,94
1621564297,TN,3124
1621564297,FP,195
1621564297,TP,37
1621564298,FN,82
1621564298,TN,3204
1621564298,FP,211
1621564298,TP,31
1621564299,FN,104
1621564299,TN,3200
1621564299,FP,226
1621564299,TP,37
1621564300,FN,109
1621564300,TN,3042
1621564300,FP,213
1621564300,TP,30
1621564301,FN,106
1621564301,TN,3234
1621564301,FP,202
1621564301,TP,35
1621564302,FN,117
1621564302,TN,3177
1621564302,FP,213
1621564302,TP,31
1621564303,FN,89
1621564303,TN,3257
1621564303,TP,30
1621564303,FP,230
1621564304,FN,105
1621564304,TN,3195
1621564304,FP,243
1621564304,TP,35
1621564305,FN,85
1621564305,TN,3111
1621564305,FP,223
1621564305,TP,30
1621564306,FN,118
1621564306,TN,3178
1621564306,FP,195
1621564306,TP,31
1621564307,FN,88
1621564307,TN,3235
1621564307,FP,208
1621564307,TP,49
1621564308,FN,89
1621564308,TN,3223
1621564308,FP,195
1621564308,TP,26
1621564309,FN,107
1621564309,TN,3165
1621564309,FP,204
1621564309,TP,35
1621564310,FN,118
1621564310,TN,3130
1621564310,FP,215
1621564310,TP,39
1621564311,FN,85
1621564311,TN,3144
1621564311,FP,233
1621564311,TP,29
1621564312,FN,87
1621564312,TN,3134
1621564312,FP,213
1621564312,TP,43
1621564313,FN,102
1621564313,TN,3169
1621564313,TP,28
1621564313,FP,206
1621564314,FN,125
1621564314,TN,3116
1621564314,FP,212
1621564314,TP,25
1621564315,FN,90
1621564315,TN,3070
1621564315,FP,208
1621564315,TP,38
1621564316,FN,118
1621564316,TN,3148
1621564316,FP,228
1621564316,TP,36
1621564317,FN,123
1621564317,TN,3149
1621564317,FP,227
1621564317,TP,26
1621564318,FN,99
1621564318,TN,3071
1621564318,TP,37
1621564318,FP,224
1621564319,FN,114
1621564319,TN,3168
1621564319,TP,30
1621564319,FP,216
1621564320,FN,96
1621564320,TN,3150
1621564320,FP,215
1621564320,TP,34
1621564321,FN,92
1621564321,TN,3069
1621564321,FP,190
1621564321,TP,32
1621564322,FN,105
1621564322,TN,3152
1621564322,FP,214
1621564322,TP,35
1621564323,FN,99
1621564323,TN,3198
1621564323,FP,235
1621564323,TP,33
1621564324,FN,100
1621564324,TN,3078
1621564324,FP,245
1621564324,TP,39
1621564325,FN,92
1621564325,TN,3088
1621564325,FP,220
1621564325,TP,36
1621564326,FN,111
1621564326,TN,3161
1621564326,FP,208
1621564326,TP,37
1621564327,FN,100
1621564327,TN,2987
1621564327,FP,212
1621564327,TP,22
1621564328,FN,90
1621564328,TN,3189
1621564328,FP,219
1621564328,TP,28
1621564329,FN,115
1621564329,TN,3179
1621564329,FP,222
1621564329,TP,40
1621564330,FN,98
1621564330,TN,3142
1621564330,FP,240
1621564330,TP,27
1621564331,FN,95
1621564331,TN,2988
1621564331,FP,207
1621564331,TP,43
1621564332,FN,89
1621564332,TN,3189
1621564332,FP,198
1621564332,TP,35
1621564333,FN,90
1621564333,TN,3026
1621564333,FP,214
1621564333,TP,35
1621564334,FN,104
1621564334,TN,3075
1621564334,FP,216
1621564334,TP,36
1621564335,FN,98
1621564335,TN,3045
1621564335,FP,202
1621564335,TP,44
1621564336,FN,112
1621564336,TN,3081
1621564336,FP,224
1621564336,TP,38
1621564337,FN,110
1621564337,TN,3055
1621564337,FP,224
1621564337,TP,44
1621564338,FN,88
1621564338,TN,3215
1621564338,TP,43
1621564338,FP,189
1621564339,FN,99
1621564339,TN,3145
1621564339,FP,197
1621564339,TP,40
1621564340,FN,94
1621564340,TN,3144
1621564340,TP,34
1621564340,FP,213
1621564341,FN,104
1621564341,TN,3087
1621564341,FP,216
1621564341,TP,34
1621564342,FN,96
1621564342,TN,3117
1621564342,FP,195
1621564342,TP,41
1621564343,FN,105
1621564343,TN,3151
1621564343,FP,217
1621564343,TP,27
1621564344,FN,108
1621564344,TN,3132
1621564344,FP,205
1621564344,TP,38
1621564345,FN,113
1621564345,TN,3170
1621564345,FP,219
1621564345,TP,34
1621564346,FN,87
1621564346,TN,3212
1621564346,FP,194
1621564346,TP,38
1621564347,FN,76
1621564347,TN,3090
1621564347,FP,208
1621564347,TP,42
1621564348,FN,90
1621564348,TN,3158
1621564348,FP,211
1621564348,TP,37
1621564349,FN,106
1621564349,TN,3097
1621564349,FP,216
1621564349,TP,31
1621564350,FN,101
1621564350,TN,3212
1621564350,FP,211
1621564350,TP,37
1621564351,FN,98
1621564351,TN,3080
1621564351,FP,204
1621564351,TP,30
1621564352,FN,113
1621564352,TN,3007
1621564352,FP,216
1621564352,TP,35
1621564353,FN,92
1621564353,TN,2991
1621564353,FP,221
1621564353,TP,44
1621564354,FN,127
1621564354,TN,3131
1621564354,FP,228
1621564354,TP,45
1621564355,FN,99
1621564355,TN,3107
1621564355,TP,35
1621564355,FP,229
1621564356,FN,92
1621564356,TN,3102
1621564356,FP,201
1621564356,TP,37
1621564357,FN,99
1621564357,TN,3200
1621564357,FP,201
1621564357,TP,30
1621564358,FN,86
1621564358,TN,3088
1621564358,FP,213
1621564358,TP,39
1621564359,FN,96
1621564359,TN,3161
1621564359,FP,212
1621564359,TP,29
1621564360,FN,109
1621564360,TN,3269
1621564360,FP,233
1621564360,TP,31
1621564361,FN,96
1621564361,TN,3085
1621564361,FP,211
1621564361,TP,42
1621564362,FN,93
1621564362,TN,3080
1621564362,FP,224
1621564362,TP,22
1621564363,FN,91
1621564363,TN,3121
1621564363,FP,190
1621564363,TP,37
1621564364,FN,115
1621564364,TN,3001
1621564364,FP,200
1621564364,TP,43
1621564365,FN,109
1621564365,TN,3080
1621564365,FP,198
1621564365,TP,27
1621564366,FN,103
1621564366,TN,3010
1621564366,FP,212
1621564366,TP,27
1621564367,FN,97
1621564367,TN,3104
1621564367,FP,215
1621564367,TP,35
1621564368,FN,102
1621564368,TN,3070
1621564368,FP,227
1621564368,TP,30
1621564369,FN,101
1621564369,TN,3154
1621564369,FP,201
1621564369,TP,35
1621564370,FN,120
1621564370,TN,3129
1621564370,FP,220
1621564370,TP,40
1621564371,FN,114
1621564371,TN,3176
1621564371,FP,195
1621564371,TP,33
1621564372,FN,95
1621564372,TN,3087
1621564372,FP,211
1621564372,TP,32
1621564373,FN,116
1621564373,TN,3091
1621564373,FP,207
1621564373,TP,30
1621564374,FN,98
1621564374,TN,3038
1621564374,FP,200
1621564374,TP,40
1621564375,FN,106
1621564375,TN,3009
1621564375,FP,211
1621564375,TP,45
1621564376,FN,114
1621564376,TN,3163
1621564376,FP,203
1621564376,TP,32
1621564377,FP,221
1621564377,TP,26
1621564377,FN,103
1621564377,TN,3128
1621564378,FP,218
1621564378,TP,39
1621564378,FN,89
1621564378,TN,3195
1621564379,TP,32
1621564379,FP,219
1621564379,FN,95
1621564379,TN,3080
1621564380,TP,43
1621564380,FP,231
1621564380,FN,90
1621564380,TN,3168
1621564381,FP,221
1621564381,TP,36
1621564381,FN,107
1621564381,TN,3147
1621564382,FP,244
1621564382,TP,42
1621564382,FN,103
1621564382,TN,3111
1621564383,TN,3161
1621564383,FP,218
1621564383,TP,52
1621564383,FN,89
1621564384,TN,3122
1621564384,FP,255
1621564384,TP,41
1621564384,FN,97
1621564385,TN,3168
1621564385,FP,196
1621564385,TP,35
1621564385,FN,90
1621564386,TN,3076
1621564386,FP,215
1621564386,TP,34
1621564386,FN,103
1621564387,TN,3074
1621564387,TP,33
1621564387,FP,200
1621564387,FN,91
1621564388,TN,3156
1621564388,FP,225
1621564388,TP,41
1621564388,FN,110
1621564389,TN,3032
1621564389,FP,203
1621564389,TP,31
1621564389,FN,100
1621564390,TN,3086
1621564390,FP,207
1621564390,TP,28
1621564390,FN,92
1621564391,TN,3107
1621564391,FP,208
1621564391,TP,40
1621564391,FN,95
1621564392,TN,3080
1621564392,FP,224
1621564392,TP,36
1621564392,FN,109
1621564393,TN,3102
1621564393,FP,217
1621564393,TP,36
1621564393,FN,96
1621564394,TN,3095
1621564394,FP,207
1621564394,TP,30
1621564394,FN,100
1621564395,TN,3125
1621564395,FP,226
1621564395,TP,35
1621564395,FN,89
1621564396,TN,3127
1621564396,FP,214
1621564396,TP,44
1621564396,FN,89
1621564397,TN,3090
1621564397,FP,188
1621564397,TP,45
1621564397,FN,102
1621564398,TN,3186
1621564398,FP,213
1621564398,TP,31
1621564398,FN,118
1621564399,TN,3107
1621564399,TP,34
1621564399,FP,192
1621564399,FN,103
1621564400,TN,3099
1621564400,FP,212
1621564400,TP,49
1621564400,FN,101
1621564401,FN,84
1621564401,TN,3177
1621564401,FP,198
1621564401,TP,45
1621564402,FN,104
1621564402,TN,3071
1621564402,FP,198
1621564402,TP,30
1621564403,FN,113
1621564403,TN,3177
1621564403,TP,42
1621564403,FP,219
1621564404,FN,88
1621564404,TN,3224
1621564404,FP,195
1621564404,TP,39
1621564405,FN,90
1621564405,TN,3101
1621564405,FP,241
1621564405,TP,29
1621564406,FN,92
1621564406,TN,3200
1621564406,FP,200
1621564406,TP,29
1621564407,FN,109
1621564407,TN,3130
1621564407,FP,187
1621564407,TP,41
1621564408,FN,120
1621564408,TN,3158
1621564408,FP,223
1621564408,TP,34
1621564409,FN,107
1621564409,TN,3045
1621564409,FP,221
1621564409,TP,42
1621564410,FN,92
1621564410,TN,3016
1621564410,TP,33
1621564410,FP,243
1621564411,FN,80
1621564411,TN,3053
1621564411,FP,234
1621564411,TP,34
1621564412,FN,112
1621564412,TN,3060
1621564412,FP,241
1621564412,TP,31
1621564413,FN,100
1621564413,TN,3141
1621564413,FP,243
1621564413,TP,35
1621564414,FN,100
1621564414,TN,3102
1621564414,FP,208
1621564414,TP,45
1621564415,FN,95
1621564415,TN,3038
1621564415,FP,192
1621564415,TP,36
1621564416,FN,107
1621564416,TN,3161
1621564416,FP,225
1621564416,TP,37
1621564417,FN,101
1621564417,TN,3233
1621564417,FP,238
1621564417,TP,39
1621564418,FN,100
1621564418,TN,2997
1621564418,FP,214
1621564418,TP,24
1621564419,FN,114
1621564419,TN,3198
1621564419,FP,197
1621564419,TP,39
1621564420,FN,109
1621564420,TN,3175
1621564420,FP,242
1621564420,TP,35
1621564421,FN,110
1621564421,TN,3097
1621564421,FP,225
1621564421,TP,27
1621564422,FN,86
1621564422,TN,3092
1621564422,FP,230
1621564422,TP,27
1621564423,FN,89
1621564423,TN,3150
1621564423,FP,217
1621564423,TP,27
1621564424,FN,117
1621564424,TN,3106
1621564424,FP,226
1621564424,TP,29
1621564425,FN,109
1621564425,TN,3222
1621564425,FP,219
1621564425,TP,37
1621564426,FN,102
1621564426,TN,3167
1621564426,FP,171
1621564426,TP,31
1621564427,FN,92
1621564427,TN,3148
1621564427,FP,219
1621564427,TP,33
1621564428,FN,101
1621564428,TN,3134
1621564428,FP,212
1621564428,TP,28
1621564429,FN,95
1621564429,TN,3056
1621564429,FP,218
1621564429,TP,33
1621564430,FN,120
1621564430,TN,3093
1621564430,FP,235
1621564430,TP,34
1621564431,FN,106
1621564431,TN,3144
1621564431,FP,216
1621564431,TP,34
1621564432,FN,108
1621564432,TN,3111
1621564432,FP,194
1621564432,TP,41
1621564433,FN,95
1621564433,TN,3172
1621564433,FP,227
1621564433,TP,38
1621564434,FN,112
1621564434,TN,3084
1621564434,FP,231
1621564434,TP,42
1621564435,FN,85
1621564435,TN,3165
1621564435,FP,201
1621564435,TP,42
1621564436,FN,98
1621564436,TN,3154
1621564436,TP,43
1621564436,FP,201
1621564437,FN,90
1621564437,TN,3139
1621564437,FP,211
1621564437,TP,34
1621564438,FN,97
1621564438,TN,3123
1621564438,FP,223
1621564438,TP,46
1621564439,FN,101
1621564439,TN,3160
1621564439,FP,213
1621564439,TP,27
1621564440,FN,98
1621564440,TN,3118
1621564440,FP,206
1621564440,TP,35
1621564441,FN,119
1621564441,TN,3058
1621564441,FP,187
1621564441,TP,23
1621564442,FN,107
1621564442,TN,3222
1621564442,FP,217
1621564442,TP,37
1621564443,FN,90
1621564443,TN,3069
1621564443,FP,209
1621564443,TP,23
1621564444,FN,102
1621564444,TN,3151
1621564444,FP,221
1621564444,TP,32
1621564445,FN,111
1621564445,TN,3178
1621564445,FP,230
1621564445,TP,32
1621564446,FN,83
1621564446,TN,3059
1621564446,FP,227
1621564446,TP,23
1621564447,FN,111
1621564447,TN,3158
1621564447,FP,205
1621564447,TP,30
1621564448,FN,104
1621564448,TN,3207
1621564448,FP,230
1621564448,TP,32
1621564449,FN,82
1621564449,TN,3075
1621564449,FP,202
1621564449,TP,38
1621564450,FN,113
1621564450,TN,3094
1621564450,FP,227
1621564450,TP,37
1621564451,FN,107
1621564451,TN,3078
1621564451,FP,200
1621564451,TP,34
1621564452,FN,86
1621564452,TN,3220
1621564452,TP,38
1621564452,FP,219
1621564453,FN,98
1621564453,TN,3192
1621564453,FP,206
1621564453,TP,27
1621564454,FN,87
1621564454,TN,3173
1621564454,FP,212
1621564454,TP,28
1621564455,FN,105
1621564455,TN,3021
1621564455,FP,232
1621564455,TP,35
1621564456,FN,96
1621564456,TN,3056
1621564456,FP,208
1621564456,TP,29
1621564457,FN,130
1621564457,TN,3036
1621564457,FP,192
1621564457,TP,30
1621564458,FN,89
1621564458,TN,3086
1621564458,FP,226
1621564458,TP,36
1621564459,FN,108
1621564459,TN,3222
1621564459,FP,217
1621564459,TP,45
1621564460,FN,105
1621564460,TN,3059
1621564460,FP,210
1621564460,TP,29
1621564461,FN,110
1621564461,TN,3218
1621564461,FP,209
1621564461,TP,38
1621564462,FN,94
1621564462,TN,3150
1621564462,FP,194
1621564462,TP,37
1621564463,FN,89
1621564463,TN,3080
1621564463,TP,36
1621564463,FP,236
1621564464,FN,111
1621564464,TN,3116
1621564464,FP,222
1621564464,TP,40
1621564465,FN,107
1621564465,TN,3132
1621564465,FP,211
1621564465,TP,38
1621564466,FN,113
1621564466,TN,3101
1621564466,FP,230
1621564466,TP,29
1621564467,FN,103
1621564467,TN,3118
1621564467,FP,215
1621564467,TP,34
1621564468,FN,94
1621564468,TN,3081
1621564468,TP,43
1621564468,FP,211
1621564469,FN,82
1621564469,TN,3104
1621564469,FP,215
1621564469,TP,40
1621564470,FN,90
1621564470,TN,3153
1621564470,FP,212
1621564470,TP,23
1621564471,FN,102
1621564471,TN,3101
1621564471,FP,218
1621564471,TP,29
1621564472,FN,96
1621564472,TN,3067
1621564472,FP,233
1621564472,TP,40
1621564473,FN,109
1621564473,TN,3064
1621564473,FP,216
1621564473,TP,38
1621564474,FN,85
1621564474,TN,3072
1621564474,FP,214
1621564474,TP,37
1621564475,FN,92
1621564475,TN,3100
1621564475,FP,176
1621564475,TP,32
1621564476,FN,89
1621564476,TN,3090
1621564476,TP,24
1621564476,FP,239
1621564477,FN,109
1621564477,TN,3160
1621564477,FP,214
1621564477,TP,34
1621564478,FN,115
1621564478,TN,3141
1621564478,FP,194
1621564478,TP,32
1621564479,FN,97
1621564479,TN,3143
1621564479,FP,221
1621564479,TP,35
1621564480,FN,100
1621564480,TN,3124
1621564480,FP,226
1621564480,TP,26
1621564481,FN,94
1621564481,TN,3128
1621564481,TP,25
1621564481,FP,211
1621564482,FN,86
1621564482,TN,3096
1621564482,TP,46
1621564482,FP,203
1621564483,FN,94
1621564483,TN,3118
1621564483,TP,41
1621564483,FP,223
1621564484,FN,100
1621564484,TN,3063
1621564484,FP,222
1621564484,TP,39
1621564485,FN,114
1621564485,TN,3054
1621564485,FP,185
1621564485,TP,34
1621564486,FN,97
1621564486,TN,3181
1621564486,FP,218
1621564486,TP,30
1621564487,FN,98
1621564487,TN,3121
1621564487,FP,209
1621564487,TP,27
1621564488,FN,91
1621564488,TN,3104
1621564488,FP,215
1621564488,TP,32
1621564489,FP,207
1621564489,TP,38
1621564489,FN,109
1621564489,TN,3007
1621564490,FP,241
1621564490,TP,31
1621564490,FN,103
1621564490,TN,3245
1621564491,FP,213
1621564491,TP,35
1621564491,FN,94
1621564491,TN,3147
1621564492,FP,207
1621564492,TP,30
1621564492,FN,108
1621564492,TN,3167
1621564493,FP,189
1621564493,TP,33
1621564493,FN,112
1621564493,TN,3159
1621564494,TP,41
1621564494,FP,221
1621564494,FN,103
1621564494,TN,3164
1621564495,FP,207
1621564495,TP,35
1621564495,FN,91
1621564495,TN,3097
1621564496,FP,222
1621564496,TP,34
1621564496,FN,91
1621564496,TN,3075
1621564497,FP,196
1621564497,TP,38
1621564497,FN,97
1621564497,TN,3092
1621564498,TP,38
1621564498,FP,210
1621564498,FN,94
1621564498,TN,3034
1621564499,FP,190
1621564499,TP,31
1621564499,FN,115
1621564499,TN,3133
1621564500,FP,218
1621564500,TP,29
1621564500,FN,89
1621564500,TN,3151
1621564501,FP,181
1621564501,TP,45
1621564501,FN,92
1621564501,TN,3087
1621564502,TN,3063
1621564502,FP,203
1621564502,TP,28
1621564502,FN,92
1621564503,TN,3065
1621564503,FP,223
1621564503,TP,35
1621564503,FN,112
1621564504,TN,3097
1621564504,FP,213
1621564504,TP,35
1621564504,FN,98
1621564505,TN,3042
1621564505,TP,36
1621564505,FP,196
1621564505,FN,98
1621564506,TN,3117
1621564506,FP,200
1621564506,TP,34
1621564506,FN,93
1621564507,TN,3143
1621564507,TP,44
1621564507,FP,206
1621564507,FN,93
1621564508,TN,3098
1621564508,TP,34
1621564508,FP,191
1621564508,FN,88
1621564509,TN,3088
1621564509,FP,200
1621564509,TP,31
1621564509,FN,89
1621564510,TN,3123
1621564510,TP,33
1621564510,FP,227
1621564510,FN,120
1621564511,TN,3094
1621564511,TP,28
1621564511,FP,208
1621564511,FN,107
1621564512,TN,3120
1621564512,FP,212
1621564512,TP,39
1621564512,FN,86
1621564513,TN,3158
1621564513,FP,203
1621564513,TP,43
1621564513,FN,91
1621564514,FN,101
1621564514,TN,3087
1621564514,FP,208
1621564514,TP,35
1621564515,FN,87
1621564515,TN,3050
1621564515,FP,228
1621564515,TP,43
1621564516,FN,96
1621564516,TN,3215
1621564516,FP,208
1621564516,TP,26
1621564517,FN,117
1621564517,TN,3175
1621564517,FP,224
1621564517,TP,30
1621564518,FN,86
1621564518,TN,3097
1621564518,FP,196
1621564518,TP,32
1621564519,FN,111
1621564519,TN,3122
1621564519,FP,204
1621564519,TP,24
1621564520,FN,102
1621564520,TN,3195
1621564520,FP,207
1621564520,TP,30
1621564521,FN,91
1621564521,TN,3072
1621564521,FP,198
1621564521,TP,34
1621564522,FN,108
1621564522,TN,3124
1621564522,FP,206
1621564522,TP,40
1621564523,FN,93
1621564523,TN,3196
1621564523,FP,229
1621564523,TP,36
1621564524,FN,120
1621564524,TN,3110
1621564524,FP,204
1621564524,TP,39
1621564525,FN,107
1621564525,TN,3074
1621564525,FP,208
1621564525,TP,38
1621564526,FN,100
1621564526,TN,3089
1621564526,FP,206
1621564526,TP,45
1621564527,FN,79
1621564527,TN,3132
1621564527,FP,265
1621564527,TP,28
1621564528,FN,107
1621564528,TN,3165
1621564528,FP,205
1621564528,TP,36
1621564529,FN,91
1621564529,TN,3141
1621564529,FP,214
1621564529,TP,40
1621564530,FN,104
1621564530,TN,3112
1621564530,TP,40
1621564530,FP,202
1621564531,FN,93
1621564531,TN,3118
1621564531,FP,210
1621564531,TP,30
1621564532,FN,114
1621564532,TN,3151
1621564532,FP,213
1621564532,TP,39
1621564533,FN,96
1621564533,TN,3070
1621564533,FP,208
1621564533,TP,37
1621564534,FN,107
1621564534,TN,3054
1621564534,FP,214
1621564534,TP,45
1621564535,FN,103
1621564535,TN,3135
1621564535,TP,36
1621564535,FP,208
1621564536,FN,115
1621564536,TN,3209
1621564536,FP,215
1621564536,TP,33
1621564537,FN,102
1621564537,TN,3195
1621564537,FP,211
1621564537,TP,32
1621564538,FN,89
1621564538,TN,3145
1621564538,FP,224
1621564538,TP,31
1621564539,FN,88
1621564539,TN,3197
1621564539,FP,223
1621564539,TP,42
1621564540,FN,103
1621564540,TN,3129
1621564540,FP,206
1621564540,TP,38
1621564541,FN,101
1621564541,TN,2970
1621564541,FP,222
1621564541,TP,30
1621564542,FN,100
1621564542,TN,3151
1621564542,FP,180
1621564542,TP,31
1621564543,FN,100
1621564543,TN,3108
1621564543,FP,202
1621564543,TP,37
1621564544,FN,83
1621564544,TN,3111
1621564544,FP,210
1621564544,TP,31
1621564545,FN,113
1621564545,TN,3214
1621564545,FP,223
1621564545,TP,45
1621564546,FN,83
1621564546,TN,3066
1621564546,FP,219
1621564546,TP,32
1621564547,FN,101
1621564547,TN,3165
1621564547,FP,214
1621564547,TP,30
1621564548,FN,94
1621564548,TN,3020
1621564548,FP,216
1621564548,TP,46
1621564549,FN,92
1621564549,TN,3077
1621564549,FP,211
1621564549,TP,32
1621564550,FN,100
1621564550,TN,3054
1621564550,FP,223
1621564550,TP,28
1621564551,FN,100
1621564551,TN,3208
1621564551,FP,204
1621564551,TP,28
1621564552,FN,79
1621564552,TN,3096
1621564552,FP,231
1621564552,TP,34
1621564553,FN,94
1621564553,TN,3248
1621564553,FP,237
1621564553,TP,49
1621564554,FN,85
1621564554,TN,3120
1621564554,FP,237
1621564554,TP,22
1621564555,FN,112
1621564555,TN,3115
1621564555,TP,31
1621564555,FP,196
1621564556,FN,98
1621564556,TN,3181
1621564556,FP,234
1621564556,TP,41
1621564557,FN,95
1621564557,TN,3255
1621564557,TP,38
1621564557,FP,204
1621564558,FN,85
1621564558,TN,3081
1621564558,FP,193
1621564558,TP,39
1621564559,FN,113
1621564559,TN,3285
1621564559,TP,44
1621564559,FP,203
1621564560,FN,93
1621564560,TN,3054
1621564560,FP,193
1621564560,TP,35
1621564561,FN,99
1621564561,TN,3175
1621564561,FP,209
1621564561,TP,29
1621564562,FN,102
1621564562,TN,3189
1621564562,FP,236
1621564562,TP,37
1621564563,FN,111
1621564563,FP,203
1621564563,TP,26
1621564563,TN,3120
1621564564,FN,108
1621564564,FP,218
1621564564,TP,36
1621564564,TN,3099
1621564565,FN,97
1621564565,FP,235
1621564565,TP,33
1621564565,TN,3122
1621564566,FN,98
1621564566,FP,238
1621564566,TP,34
1621564566,TN,3051
